...1,...2,Method1_Edgescore,Method2_Edgescore,Method3_Edgescore,Method4_Edgescore
Gene 22,Gene 21,0.7351377563635648,0.014776511978927417,0.0172555435773029,0.06365386746129353
Gene 23,Gene 21,0.26249736949473934,0.004086027150322733,0.011169477949304292,0.03413053588692319
Gene 24,Gene 21,0.5166538317804474,0.0035527597909188174,0.014975702295367528,0.026250402333714038
Gene 25,Gene 21,0.5257841939586626,0.010108101888539837,0.015032475774296766,0.09518423514649119
Gene 26,Gene 21,0.843972110140494,0.02134339070834431,0.025000890793890868,0.10050582471264964
Gene 27,Gene 21,0.4164372352376014,0.023957241223837317,0.009901399633542618,0.02756740300536333
Gene 28,Gene 21,0.11098001700492623,0.003612146097367516,0.002726575154303953,0.037513818888301464
Gene 29,Gene 21,0.759707866790055,0.020788158967490918,0.015069714864725227,0.018282000471885357
Gene 30,Gene 21,0.8016366587905448,0.0306340333374905,0.03932483741565773,0.034265606495569596
Gene 31,Gene 21,0.8836519657952712,0.029398055290668867,0.032594124912510625,0.0754552804405654
Gene 32,Gene 21,0.22903730703900896,0.0019987610293488276,0.008061669159532034,0.037642557598826225
Gene 33,Gene 21,0.2185871551968467,3.579245940285309e-5,0.008778150161837646,0.09722738194107888
Gene 34,Gene 21,0.029449402204389158,0.007451470781262855,0.009414332048443715,0.017426446828912756
Gene 35,Gene 21,0.33151722885873747,0.01409985261579533,0.0028312220036838982,0.07732948371376736
Gene 36,Gene 21,0.57098767085177915,0.013418280181962106,0.005538419622609871,0.01761443348774589
Gene 37,Gene 21,0.5962167683466515,0.030286343644535738,0.012577372286646231,0.0326581074617706
Gene 38,Gene 21,0.09182644199139156,0.0011840797841201449,0.009225420330813205,0.005711022159483512
Gene 39,Gene 21,0.21124285546645655,0.009135324813805468,0.006086154683759663,0.019495684937216397
Gene 40,Gene 21,0.7053292845925377,0.017487780468064647,0.04064271265705057,0.08627666865649525
Gene 41,Gene 21,0.6952671855278617,0.021773107714300015,0.02022410753531171,0.04556036510199083
Gene 42,Gene 21,0.6577654601399451,0.027164179049330862,0.011996228102086165,0.06982393092279297
Gene 43,Gene 21,0.28180581356932255,0.003408477581827155,0.011419105174232926,0.0516852167545153
Gene 44,Gene 21,0.3373171162748578,0.02814624386894981,0.017537342679059455,0.09715509901540578
Gene 45,Gene 21,0.562748301412855,0.025661316510350828,0.02872931082965144,0.004238499754835046
Gene 46,Gene 21,0.4673449005453979,0.02652013479781664,0.006574555331677093,0.07946916240833654
Gene 47,Gene 21,0.4641264948675181,0.0061515579773479675,0.0029813350093076353,0.08412938952253497
Gene 48,Gene 21,0.2636228963030875,0.022791484676693858,0.02426262333225531,0.1085916403866345
Gene 49,Gene 21,0.48644269626830844,0.008644941110775663,0.0017297422393472532,0.0072988145994428225
Gene 50,Gene 21,0.6039785850384998,0.009134157162112742,0.021047853123050027,0.02633755874173871
Gene 51,Gene 21,0.5416119927102786,0.009187806233310338,0.011072739769440561,0.010618632241103118
Gene 52,Gene 21,0.05036826749081815,6.445225484421743e-4,0.0038939762839784687,0.0393482308648405
Gene 53,Gene 21,0.04862252758926314,0.013629636576242367,0.021149906908043047,0.0549409291562575
Gene 54,Gene 21,0.2910102716989118,0.0029390997453091544,0.00440232909534966,0.009929755709067279
Gene 55,Gene 21,0.6452678021395422,0.024849024996802676,0.03161458824675287,0.026509050197134804
Gene 56,Gene 21,0.5945827689630399,0.017835195540804816,0.0038112587589176398,0.02633449234060423
Gene 57,Gene 21,0.009029829111524085,0.004782957465374027,0.012438638089479068,0.04348694685140235
Gene 58,Gene 21,0.9100635285805427,0.023717089353275538,0.032607686556007084,0.08178113392508174
Gene 59,Gene 21,0.6613388221705863,0.013787662937615026,0.011443069241950774,0.05505645957575013
Gene 60,Gene 21,0.8228152668822988,0.031094844542708847,0.021583509818626646,0.047307451868734335
Gene 61,Gene 21,0.3379486007554402,0.01774884026633712,0.013927034178135067,0.01362152089086039
Gene 62,Gene 21,0.13074743301546848,0.012238828051385318,0.004439580357090259,0.08147267452335757
Gene 63,Gene 21,0.7554980460191644,0.015793315366640474,0.024580850876243204,0.05554138353486947
Gene 64,Gene 21,0.650713393599311,0.02315090385975956,0.009177990411106977,0.0258960179137283
Gene 65,Gene 21,0.3008788439015974,0.007928169307792169,0.016545631530769444,0.03058807417322361
Gene 66,Gene 21,0.052168790590757935,0.006107878410768549,0.010631209621118215,0.10319962983548148
Gene 67,Gene 21,0.22320068744074603,0.021802860849969023,0.02004061172315122,0.13189203484818562
Gene 68,Gene 21,0.7142820128368771,0.019476308496195416,0.007798471461292031,0.0031628715926660814
Gene 69,Gene 21,0.2762074768013241,0.008045537902189571,0.014511608792145761,0.02443949184787743
Gene 70,Gene 21,0.579862191135854,0.011330909858556766,0.016558355150612266,0.03655266316294287
Gene 71,Gene 21,0.6462958104342208,0.011725239378361665,0.027159924827853454,0.04382466321974553
Gene 72,Gene 21,0.06926846379294052,0.0075111575484197975,7.526507571330267e-4,0.02146686246031628
Gene 73,Gene 21,0.5634913249562506,0.01781578455075207,0.014469325627663395,0.08295755826019728
Gene 74,Gene 21,0.1582627769248594,0.020674370194189304,0.011278455453685039,0.08359853131177092
Gene 75,Gene 21,0.6555865203769926,0.014744325841302114,0.013650766923395688,0.054315418537918575
Gene 76,Gene 21,0.6912626342505456,0.011518495416332243,0.016529205947145166,0.007661289656601211
Gene 77,Gene 21,0.5775697910566326,0.006247022857874955,0.009747249042821367,0.0035811890905996595
Gene 78,Gene 21,0.21035726691691273,0.010301248768978217,0.009826514374519178,0.06034164155663742
Gene 79,Gene 21,0.7729345791411625,0.0245830578126381,0.02432583418402101,0.043673645084776835
Gene 80,Gene 21,0.5786733352724834,0.0217944783327588,0.011183437014220553,0.05563411987974998
Gene 81,Gene 21,0.3352566546240442,0.011745514370501905,0.0031323014908458515,0.022708623130125304
Gene 82,Gene 21,0.7742641052030305,0.02158874860915603,0.024815528060593298,0.048440864174902815
Gene 83,Gene 21,0.3347190486352509,0.005918191772012112,0.020329050787915644,0.015360684227542894
Gene 84,Gene 21,0.48564648337377014,0.022479696126361044,0.0038221081407160094,0.15527879587131255
Gene 85,Gene 21,0.7522069457490959,0.0217934954480176,0.02291937184085453,0.05707845464605779
Gene 86,Gene 21,0.5167542316090624,0.0047204414184320725,0.014802192689385553,0.0694562378011693
Gene 87,Gene 21,0.15819948266861547,0.0054240537476818625,1.690105539851192e-4,0.10132846967051212
Gene 88,Gene 21,0.5567916346155345,0.020472881024708456,0.016519462587609425,0.002542131337735525
Gene 89,Gene 21,0.3661589892984301,0.014282229339019818,0.002609706079604474,0.018441834673969856
Gene 90,Gene 21,0.7170711758869522,0.017755065030053613,0.029631144746465957,0.10420151780961917
Gene 91,Gene 21,0.08934659512149405,0.007632831541531083,0.005801121864143029,0.009024802532207284
Gene 92,Gene 21,0.8016930527509274,0.01520868204445236,0.028401285956739426,0.028990171536838288
Gene 93,Gene 21,0.4169765623830656,0.005416454782791471,0.001033237717983993,0.10595396899273277
Gene 94,Gene 21,0.6269114251529873,0.007941969393849994,0.018874181907718363,0.03952392266061042
Gene 95,Gene 21,0.16701514153089905,0.022367826976920024,0.012128547023632186,0.089244545072268755
Gene 96,Gene 21,0.5495016221017511,0.029501621140112896,0.006572982823404551,0.08809520026071241
Gene 97,Gene 21,0.18974031270373792,0.003757731907492567,0.01929433374757772,0.04160563163113457
Gene 98,Gene 21,0.46792312462254576,0.006224350938206773,0.01794340172949683,0.04628095959173756
Gene 99,Gene 21,0.10330514378449066,0.003533179471581026,0.00961583976227762,0.02772341586978058
Gene 100,Gene 21,0.01556930050740404,0.003448937911110928,0.021337796576972566,0.06146933257624683
Gene 23,Gene 22,0.6265762231950982,0.02026384213538747,0.010297788158000965,0.0656282161228269
Gene 24,Gene 22,0.8403672239202551,0.020404632478598077,0.02601845573987953,0.025303422966370552
Gene 25,Gene 22,0.7823941544620482,0.01724341617155313,0.026197752140143235,0.058569761454265325
Gene 26,Gene 22,0.905581195636831,0.021268999115000683,0.025591472733242686,0.04917568981637424
Gene 27,Gene 22,0.1432052548558925,0.0061281078623360245,0.01249982879468258,0.012155955857517293
Gene 28,Gene 22,0.05658397109989743,0.004118275919568121,0.0020860663833231767,0.006921871830012726
Gene 29,Gene 22,0.8102584883509809,0.01999596349900304,0.016855208431063043,0.002331413806625305
Gene 30,Gene 22,0.4946521693749854,0.007494417123353299,0.010074052636908434,0.028400167043222943
Gene 31,Gene 22,0.6830653344854477,0.012014765573230047,0.019782096639878156,0.010464356210694005
Gene 32,Gene 22,0.471178468108052,0.01176946085341902,0.013341407941228678,0.00856645546628081
Gene 33,Gene 22,0.26987536284770075,0.0016625471657319333,0.02120536596018069,0.07006545973612963
Gene 34,Gene 22,0.06878712143745147,0.0027410879011411813,0.011901191438585233,0.03347047694874392
Gene 35,Gene 22,0.3008017541044025,0.011295939547520152,0.0032399924178434115,0.002020713125405258
Gene 36,Gene 22,0.8623731611978236,0.023061385427231053,0.021584184532027616,0.009211491300083
Gene 37,Gene 22,0.304470315857352,0.008284228196615716,0.004348408155577623,0.019700023985105137
Gene 38,Gene 22,0.46496198723875165,0.015872553157112695,0.007489325894857453,0.04219405484200746
Gene 39,Gene 22,0.548070741104314,0.014808477742696856,0.015389717757665322,0.004497080630838743
Gene 40,Gene 22,0.3682718158014941,0.0040614811033441705,0.009776618414477741,0.03372056761042119
Gene 41,Gene 22,0.7725892127977588,0.019473213891146333,0.01573396922088651,0.03099317129025378
Gene 42,Gene 22,0.5379533306847548,0.012844104927743788,0.008862479649287134,0.034350905760523354
Gene 43,Gene 22,0.3419763562190889,0.006849237178419692,0.015870235166515926,0.044797554903466055
Gene 44,Gene 22,0.046032967264154005,0.002726986203710591,0.0014051653028827123,0.05575530898220146
Gene 45,Gene 22,0.134553553858522,0.0020873886167355224,0.005632472697669485,0.003707442886589251
Gene 46,Gene 22,0.2308281236649932,0.005154123770952578,0.0020162260705249785,0.05750334537705702
Gene 47,Gene 22,0.7621271958757257,0.023092843139660337,0.011652628828084682,0.0238086470096518
Gene 48,Gene 22,0.11036505151049417,0.0031801729826216765,0.009407622926001523,0.013290264304763696
Gene 49,Gene 22,0.7132412217037066,0.020429664467943684,0.01678591978605532,0.05823010599481383
Gene 50,Gene 22,0.8604185783460293,0.021764444890473494,0.026150093778761645,0.057024399524502556
Gene 51,Gene 22,0.7838741269531883,0.02291482618590037,0.014279586813030522,0.03931545008187098
Gene 52,Gene 22,0.061413229685283934,0.005717255169617999,0.007284348117605628,0.002516005291736298
Gene 53,Gene 22,0.42021943078040147,0.017283236489103904,0.005447286371993803,0.011635527811453536
Gene 54,Gene 22,0.5886716678437317,0.02005323736050401,0.005993006595018564,0.0157555475056368
Gene 55,Gene 22,0.40874506097386665,0.005431523530000371,0.009240548260274543,0.08981100383185842
Gene 56,Gene 22,0.7197448117520228,0.01910605205192356,0.017230261141816115,0.03942721092419311
Gene 57,Gene 22,0.23279822782344659,0.009390520605359413,5.384670902376079e-5,0.018058800340062287
Gene 58,Gene 22,0.8915559309155947,0.01930488175665398,0.02572776742921451,0.02487693817538018
Gene 59,Gene 22,0.884584327052699,0.020865409317998122,0.028776763454318746,0.04201174953652545
Gene 60,Gene 22,0.7007857174897544,0.015062761586810997,0.016183460507935406,0.008969521607122229
Gene 61,Gene 22,0.08401283679236254,0.002031631481354416,0.0016888123999730126,0.03931473929213902
Gene 62,Gene 22,0.4630866240031117,0.010975728143440208,0.015695763961758712,0.044370229576562295
Gene 63,Gene 22,0.7667489538781106,0.016223224149380475,0.022907168267050596,0.005483210101253233
Gene 64,Gene 22,0.6579306171800593,0.01824100601316011,0.008493697226465433,0.04577106127535368
Gene 65,Gene 22,0.6971968057267902,0.0155125535455857,0.027443830521998336,0.04582499553119316
Gene 66,Gene 22,0.23881130890747396,0.010549035914274627,0.0024966646372564763,0.03804749556519081
Gene 67,Gene 22,0.21590658560435205,0.004124617710831261,0.02070618485184837,0.06222420811084429
Gene 68,Gene 22,0.9173734609923838,0.01888819488740447,0.03619076510873272,0.06674495961636422
Gene 69,Gene 22,0.05155503008356549,0.002697621350762918,0.006832388385636072,0.006176638336093696
Gene 70,Gene 22,0.807015691668786,0.02179060980244291,0.015580522408832535,0.03200132840709624
Gene 71,Gene 22,0.7836261159745499,0.019875074097102513,0.016045311546327434,0.040067353089586435
Gene 72,Gene 22,0.17564914591921887,0.004912513542735972,0.003940518491199394,0.035105922349686
Gene 73,Gene 22,0.4714473538034836,0.013903185134821118,0.005148224746878032,0.036407819310362244
Gene 74,Gene 22,0.3057010439920501,0.009425607932120307,0.010660010016492064,0.07039120308633831
Gene 75,Gene 22,0.7230140829923989,0.01768331237572332,0.01922341707323635,0.012790775163348823
Gene 76,Gene 22,0.9531507509609923,0.023309365778286323,0.027567833944578225,0.08596032577173246
Gene 77,Gene 22,0.9511306507039178,0.022512844729549092,0.03156294380953416,0.06340045946489258
Gene 78,Gene 22,0.2138893841394746,0.010207939940700982,0.00830765118775862,0.06382729345591942
Gene 79,Gene 22,0.7549625374578974,0.019754989070267737,0.010977867862645072,0.017129984864598293
Gene 80,Gene 22,0.6614532814626279,0.017596533108823108,0.010556143306152867,0.009529177551009668
Gene 81,Gene 22,0.24594678041666085,0.008724398940214189,6.769699032075773e-4,0.004865386802032897
Gene 82,Gene 22,0.681415386602251,0.014886879915664609,0.018092482602680503,0.017511538081515343
Gene 83,Gene 22,0.19316631932544648,8.200191803211411e-4,0.016916568495844858,0.012570569889358148
Gene 84,Gene 22,0.4598744940309706,0.005740962733326611,0.022259801651888053,0.03926498605592763
Gene 85,Gene 22,0.6532416075795837,0.013866900968651934,0.0181157563897021,0.04560345165342662
Gene 86,Gene 22,0.816191750350262,0.02120286829837153,0.021380742159867305,0.024415114734932
Gene 87,Gene 22,0.41991345735372854,0.008485390913882878,0.02338797759706064,0.03145858507788965
Gene 88,Gene 22,0.5773810036866718,0.013546284859277528,0.009395359879349623,0.031486795626537875
Gene 89,Gene 22,0.2627722555208352,0.010106978275416168,0.004787266091739518,0.030273430067703985
Gene 90,Gene 22,0.7311378222381906,0.020331711240342408,0.01053487643884448,0.08853861559111931
Gene 91,Gene 22,0.01650791010890462,0.003355659547068285,0.008254069299375059,0.025291974122677044
Gene 92,Gene 22,0.8774596732182145,0.01880370419996167,0.027439266775300078,0.08150776242815205
Gene 93,Gene 22,0.6369226970580972,0.01958979177792145,0.008030376179980021,0.0377671647566155
Gene 94,Gene 22,0.7829416754502546,0.020146765676617995,0.014711219957508882,0.025339594039697114
Gene 95,Gene 22,0.3400430187359399,0.012731084624815269,0.009919889993258674,0.025658310202839468
Gene 96,Gene 22,0.33759123305070526,0.00509570826130874,0.008078090161176079,0.05958631966217129
Gene 97,Gene 22,0.20005187650855433,0.003495270896504434,0.005545932843949134,0.0022382113731203154
Gene 98,Gene 22,0.7007376817037287,0.01687938947291599,0.020723189862343956,0.04456507216521845
Gene 99,Gene 22,0.5141522610901392,0.017425102372529148,0.009188034692291172,0.025328639397041285
Gene 100,Gene 22,0.17342920944598908,0.010015396346796695,0.005121803318380783,0.05516471705556912
Gene 24,Gene 23,0.524331957101846,0.022981711013872568,0.0037228313818138087,0.032881010279750204
Gene 25,Gene 23,0.4186726041265829,0.016967328144072702,0.0014449971416381165,0.024438255914408187
Gene 26,Gene 23,0.5727221969608997,0.014546252229840483,0.01008999885294425,0.008925426516165402
Gene 27,Gene 23,0.2956402509364945,0.004620118051931679,0.002591990156368475,0.0020340954610037873
Gene 28,Gene 23,0.31797121202535905,0.007614864366621842,0.01586528812706907,0.04715468735951131
Gene 29,Gene 23,0.5073985557040515,0.013322960361971621,0.0028930442270855995,0.028832456374309437
Gene 30,Gene 23,0.0823335115292447,0.0022178398420558704,0.01640467985898291,0.02298256834760314
Gene 31,Gene 23,0.16292414743920772,0.001318451765543187,0.009318069697634669,0.03222889872206248
Gene 32,Gene 23,0.36876883999680843,0.014639315527549563,0.004616231641255597,0.021167367784697723
Gene 33,Gene 23,0.3067687445496977,0.0017355537482414882,0.024366509112733865,0.013469066355190754
Gene 34,Gene 23,0.39685200664392506,0.0020945272669613767,0.03077586505276629,0.013261938352202799
Gene 35,Gene 23,0.5885734648700336,0.005019941236388421,0.027424233354024677,0.018260676833080747
Gene 36,Gene 23,0.8484678758950828,0.020864654790239467,0.031271042741586624,0.04215203377531361
Gene 37,Gene 23,0.3318687017533555,0.005607878353070174,0.010310026491479952,0.07698084263445976
Gene 38,Gene 23,0.7572447267320627,0.019272854409429885,0.03222788800700052,0.00117427306911851
Gene 39,Gene 23,0.3642647211589913,0.02130501265772785,0.007124888553373046,0.010599237820623605
Gene 40,Gene 23,0.30130692703885514,0.0026226849526551537,0.03484106012126125,0.04478474759632798
